id;name;image;code;colors;brand_id;repair_category_id;status;sort_order
4727;150 (2020);https://fdn2.gsmarena.com/vv/bigpic/nokia-150-2020.jpg;;Cyan, Red, Black;15;1;;
4728;125;https://fdn2.gsmarena.com/vv/bigpic/nokia-125-2020.jpg;;Black, White;15;1;;
4729;8.3 5G;https://fdn2.gsmarena.com/vv/bigpic/nokia-83-5g.jpg;;Polar Night;15;1;;
4730;5.3;https://fdn2.gsmarena.com/vv/bigpic/nokia-53.jpg;;Cyan, Sand, Charcoal;15;1;;
4731;1.3;https://fdn2.gsmarena.com/vv/bigpic/nokia-13.jpg;;Cyan, Charcoal, Sand;15;1;;
4732;5310 (2020);https://fdn2.gsmarena.com/vv/bigpic/nokia-5310.jpg;;White/Red, Black/Red;15;1;;
4733;C2;https://fdn2.gsmarena.com/vv/bigpic/nokia-c2-.jpg;;Cyan, Black;15;1;;
4734;C1;https://fdn2.gsmarena.com/vv/bigpic/nokia-c1-.jpg;;Black, Red;15;1;;
4735;2.3;https://fdn2.gsmarena.com/vv/bigpic/nokia-23.jpg;;Cyan Green, Sand, Charcoal;15;1;;
4736;7.2;https://fdn2.gsmarena.com/vv/bigpic/nokia-72.jpg;;Cyan Green, Charcoal, Ice;15;1;;
4737;6.2;https://fdn2.gsmarena.com/vv/bigpic/nokia-62.jpg;;Ceramic Black, Ice;15;1;;
4738;800 Tough;https://fdn2.gsmarena.com/vv/bigpic/nokia-800t.jpg;;Black Steel, Desert Sand;15;1;;
4739;2720 V Flip;https://fdn2.gsmarena.com/vv/bigpic/nokia-2720-v-flip.jpg;;Black;15;1;;
4740;2720 Flip;https://fdn2.gsmarena.com/vv/bigpic/nokia-2720f-0.jpg;;Black, Gray, Red;15;1;;
4741;220 4G;https://fdn2.gsmarena.com/vv/bigpic/nokia-220-4g.jpg;;Blue, Black;15;1;;
4742;110 (2019);https://fdn2.gsmarena.com/vv/bigpic/nokia-110-2019.jpg;;Ocean Blue, Pink, Black;15;1;;
4743;105 (2019);https://fdn2.gsmarena.com/vv/bigpic/nokia-105-2019.jpg;;Black, Blue, Pink;15;1;;
4744;3.1 C;https://fdn2.gsmarena.com/vv/bigpic/nokia-31-c.jpg;;White;15;1;;
4745;3.1 A;https://fdn2.gsmarena.com/vv/bigpic/nokia-31-a.jpg;;Black;15;1;;
4746;2.2;https://fdn2.gsmarena.com/vv/bigpic/nokia-22.jpg;;Steel, Tungsten Black;15;1;;
4747;X71;https://fdn2.gsmarena.com/vv/bigpic/nokia-x71.jpg;;Black;15;1;;
4748;9 PureView;https://fdn2.gsmarena.com/vv/bigpic/nokia-9-pureview-.jpg;;Midnight Blue;15;1;;
4749;4.2;https://fdn2.gsmarena.com/vv/bigpic/nokia-42.jpg;;Black, Pink Sand;15;1;;
4750;3 V;https://fdn2.gsmarena.com/vv/bigpic/nokia-3v.jpg;;Blue;15;1;;
4751;3.2;https://fdn2.gsmarena.com/vv/bigpic/nokia-32.jpg;;Black, Steel;15;1;;
4752;1 Plus;https://fdn2.gsmarena.com/vv/bigpic/nokia-1-plus.jpg;;Black, Red, Blue;15;1;;
4753;210;https://fdn2.gsmarena.com/vv/bigpic/nokia-210-2019.jpg;;Charcoal, Red, Grey;15;1;;
4754;8.1 (Nokia X7);https://fdn2.gsmarena.com/vv/bigpic/nokia-81-r.jpg;;Blue, Silver, Steel, Copper, Iron, Steel;15;1;;
4755;106 (2018);https://fdn2.gsmarena.com/vv/bigpic/nokia-106-2018-.jpg;;Black;15;1;;
4756;3.1 Plus;https://fdn2.gsmarena.com/vv/bigpic/nokia-31-plus-.jpg;;Blue, White, Gray;15;1;;
4757;7.1;https://fdn2.gsmarena.com/vv/bigpic/nokia-71-plus.jpg;;Gloss midnight blue, gloss steel;15;1;;
4758;6.1 Plus (Nokia X6);https://fdn2.gsmarena.com/vv/bigpic/nokia-61-plus.jpg;;Black, Blue, White;15;1;;
4759;5.1 Plus (Nokia X5);https://fdn2.gsmarena.com/vv/bigpic/nokia-x5-51-plus.jpg;;Night black, Glacier white, Baltic sea blue;15;1;;
4760;5.1;https://fdn2.gsmarena.com/vv/bigpic/nokia-51.jpg;;Copper, Tempered Blue, Black;15;1;;
4761;3.1;https://fdn2.gsmarena.com/vv/bigpic/nokia-31.jpg;;Blue/Copper, Black/Chrome, White/Iron;15;1;;
4762;2.1;https://fdn2.gsmarena.com/vv/bigpic/nokia-21-.jpg;;Blue/Copper, Blue/Silver, Grey/Silver;15;1;;
4763;8110 4G;https://fdn2.gsmarena.com/vv/bigpic/nokia-8110-4g-.jpg;;Traditional Black, Banana Yellow;15;1;;
4764;8 Sirocco;https://fdn2.gsmarena.com/vv/bigpic/nokia-8-sirocco-.jpg;;Black;15;1;;
