id;name;image;code;colors;brand_id;repair_category_id;status;sort_order
208;IdeaTab A2107;https://fdn2.gsmarena.com/vv/bigpic/lenovo-ideatab-a2107.jpg;;Black;11;2;;
209;A830;https://fdn2.gsmarena.com/vv/bigpic/lenovo-a830.jpg;;Black, White;11;1;;
210;A820;https://fdn2.gsmarena.com/vv/bigpic/lenovo-a820.jpg;;Black;11;1;;
211;A800;https://fdn2.gsmarena.com/vv/bigpic/lenovo-a800.jpg;;Black, White;11;1;;
212;A789;https://fdn2.gsmarena.com/vv/bigpic/lenovo-a789.jpg;;Black;11;1;;
213;A690;https://fdn2.gsmarena.com/vv/bigpic/lenovo-a690.jpg;;Black;11;1;;
214;S720;https://fdn2.gsmarena.com/vv/bigpic/lenovo-s720.jpg;;Pink, White;11;1;;
215;P770;https://fdn2.gsmarena.com/vv/bigpic/lenovo-p770.jpg;;Black;11;1;;
216;A60+;https://fdn2.gsmarena.com/vv/bigpic/lenovo-a60-plus.jpg;;Black;11;1;;
217;S560;https://fdn2.gsmarena.com/vv/bigpic/lenovo-lephone-s560.jpg;;Deep Blue;11;1;;
218;S880;https://fdn2.gsmarena.com/vv/bigpic/lenovo-lephone-s880.jpg;;Black, White;11;1;;
219;A660;https://fdn2.gsmarena.com/vv/bigpic/lenovo-a660.jpg;;Black, Orange;11;1;;
220;K860;https://fdn2.gsmarena.com/vv/bigpic/lenovo-ideaphone-k860.jpg;;Black, Red;11;1;;
221;P700i;https://fdn2.gsmarena.com/vv/bigpic/lenovo-p700i.jpg;;Dark Blue, White;11;1;;
222;A65;https://fdn2.gsmarena.com/vv/bigpic/lenovo-a65.jpg;;Black;11;1;;
223;A335;https://fdn2.gsmarena.com/vv/bigpic/lenovo-a335.jpg;;Black, White;11;1;;
224;A185;https://fdn2.gsmarena.com/vv/bigpic/lenovo-a185.jpg;;Black;11;1;;
225;S800;https://fdn2.gsmarena.com/vv/bigpic/lenovo-s800.jpg;;Black, White;11;1;;
226;Q350;https://fdn2.gsmarena.com/vv/bigpic/lenovo-q350.jpg;;Red;11;1;;
227;Q330;https://fdn2.gsmarena.com/vv/bigpic/lenovo-q330.jpg;;Black, White;11;1;;
228;A336;https://fdn2.gsmarena.com/vv/bigpic/lenovo-a336.jpg;;Orange, Green;11;1;;
229;E156;https://fdn2.gsmarena.com/vv/bigpic/lenovo-e156.jpg;;Black, Red;11;1;;
230;LePhone S2;https://fdn2.gsmarena.com/vv/bigpic/Lenovo-LePhone-S2.jpg;;Black;11;1;;
231;A60;https://fdn2.gsmarena.com/vv/bigpic/lenovo-a60.jpg;;Gray;11;1;;
232;K800;https://fdn2.gsmarena.com/vv/bigpic/lenovo-k800.jpg;;Black;11;1;;
233;IdeaPad S2;https://fdn2.gsmarena.com/vv/bigpic/lenovo-IdeaPad-S2.jpg;;Black;11;2;;
234;LePad S2010;https://fdn2.gsmarena.com/vv/bigpic/Lenovo-LePad-S2010.jpg;;Black/Orange;11;2;;
235;LePad S2007;https://fdn2.gsmarena.com/vv/bigpic/Lenovo-LePad-S2007.jpg;;Black/Orange;11;2;;
236;LePad S2005;https://fdn2.gsmarena.com/vv/bigpic/Lenovo-LePad-S2005.jpg;;Black/Orange;11;2;;
237;IdeaPad A1;https://fdn2.gsmarena.com/vv/bigpic/Lenovo-IdeaPad-A1.jpg;;Pink, White, Black, Blue;11;2;;
238;IdeaPad K1;https://fdn2.gsmarena.com/vv/bigpic/Lenovo-IdeaPad-Tablet-K1.jpg;;White, Black, Red, Brown;11;2;;
239;ThinkPad;https://fdn2.gsmarena.com/vv/bigpic/Lenovo-ThinkPad-Tablet.jpg;;Black;11;2;;
240;K12;https://fdn2.gsmarena.com/vv/bigpic/smartphone.jpg;;Mineral Gray, Aqua Blue;11;1;;
