id;name;image;code;colors;brand_id;repair_category_id;status;sort_order
252;OT-112;https://fdn2.gsmarena.com/vv/bigpic/alcatel-onetouch112.jpg;;Black, Deep red, Gray blue;4;1;;
253;OT-109;https://fdn2.gsmarena.com/vv/bigpic/alcatel-onetouch109.jpg;;Silver;4;2;;
254;OT-105;https://fdn2.gsmarena.com/vv/bigpic/alcatel-onetouch105-new.jpg;;Dark gray, Deep red;4;2;;
255;OT-706;https://fdn2.gsmarena.com/vv/bigpic/alcatel-onetouch706.jpg;;Silver, Cherry red;4;1;;
256;Net;https://fdn2.gsmarena.com/vv/bigpic/Alcatel-One-Touch-Net.jpg;;Pure White, Lavender;4;1;;
257;OT-808;https://fdn2.gsmarena.com/vv/bigpic/alcatel-ot-808.jpg;;Dark Chrome, Pink Chrome;4;1;;
258;OT-606 One Touch CHAT;https://fdn2.gsmarena.com/vv/bigpic/alcatel-ot-606.jpg;;Cherry Red, Dazzle Pink, Acid Green, Black,  Silver, White and Lilac;4;1;;
259;OT-255;https://fdn2.gsmarena.com/vv/bigpic/alcatel-ot-255.jpg;;Black, Apple Green, Orange;4;1;;
260;OT-252;https://fdn2.gsmarena.com/vv/bigpic/alcatel-ot-252.jpg;;Black;4;1;;
261;OT-710;https://fdn2.gsmarena.com/vv/bigpic/alcatel-ot-710.jpg;;Black, White, Cherry Red, Metallic Blue;4;2;;
262;OT-108;https://fdn2.gsmarena.com/vv/bigpic/alcatel-108.jpg;;Dark Grey, Deep Red;4;2;;
263;OT-216;https://fdn2.gsmarena.com/vv/bigpic/alcatel-216.jpg;;Grey, Deep Red, Orange, Apple Green;4;1;;
264;OT-206;https://fdn2.gsmarena.com/vv/bigpic/alcatel-206.jpg;;Grey, Deep Red, Orange, Apple Green;4;1;;
265;OT-909 One Touch MAX;https://fdn2.gsmarena.com/vv/bigpic/alcatel-ot-909.jpg;;Cherry Red, Pure White, Cashmere Grey;4;1;;
266;Miss Sixty;https://fdn2.gsmarena.com/vv/bigpic/alcatel-miss-sixty2.jpg;;Pure White, Lavender;4;1;;
267;OT-880 One Touch XTRA;https://fdn2.gsmarena.com/vv/bigpic/alcatel-880.jpg;;Chrome, Cherry Red, Orange & Fuschia;4;1;;
268;OT-208;https://fdn2.gsmarena.com/vv/bigpic/alcatel-208.jpg;;Dark Grey, Deep Red;4;1;;
269;OT-301;https://fdn2.gsmarena.com/vv/bigpic/alcatel-300.jpg;;Steel Grey;4;1;;
270;OT-300;https://fdn2.gsmarena.com/vv/bigpic/alcatel-300.jpg;;Deep Red, Umbra Grey;4;1;;
271;OT-980;https://fdn2.gsmarena.com/vv/bigpic/alcatel-980.jpg;;Black Soft Touch, Steel Grey;4;1;;
272;OT-806;https://fdn2.gsmarena.com/vv/bigpic/alcatel-806.jpg;;Black, Indigo Grey & Bronze;4;1;;
273;OT-802 Wave;https://fdn2.gsmarena.com/vv/bigpic/alcatel-one-touch-wave.jpg;;White & lavender, black & red, black & silver and white & silver ;4;1;;
274;OT-305;https://fdn2.gsmarena.com/vv/bigpic/alcatel-305.jpg;;Deep Red, Orange, Titanium Grey, Cherry red;4;1;;
275;OT-380;https://fdn2.gsmarena.com/vv/bigpic/alcatel-380.jpg;;Turqoise, Liliac;4;1;;
276;OT-505;https://fdn2.gsmarena.com/vv/bigpic/alcatel-505.jpg;;Cherry Red, Silver, Fresh Turquoise;4;1;;
277;OT-508A;https://fdn2.gsmarena.com/vv/bigpic/alcatel-508a.jpg;;Soft Touch Orange, Mat Chrome;4;1;;
278;OT-565;https://fdn2.gsmarena.com/vv/bigpic/alcatel-onetouch565.jpg;;Cherry Red, Titanium Grey;4;1;;
279;OT-106;https://fdn2.gsmarena.com/vv/bigpic/alcatel-ot-106.jpg;;Grey, Deep Red, Orange, Apple Green;4;2;;
280;OT-800 One Touch CHROME;https://fdn2.gsmarena.com/vv/bigpic/alcatel-one-touch-chrome.jpg;;Pink, Blue, White;4;1;;
281;OT-800 One Touch Tribe;https://fdn2.gsmarena.com/vv/bigpic/alcatel-800.jpg;;Apple Green, Titanium grey, Hot Pink, Cherry red, Ocean blue;4;1;;
282;OT-708 One Touch MINI;https://fdn2.gsmarena.com/vv/bigpic/alcatel-708.jpg;;Metallic Blue, Silver, Acid Green;4;1;;
283;OT-660;https://fdn2.gsmarena.com/vv/bigpic/alcatel-660.jpg;;Dark Chrome, Pink Chrome;4;1;;
284;OT-383;https://fdn2.gsmarena.com/vv/bigpic/alcatel-383.jpg;;Titanium Grey, Soft touch Black & Red;4;1;;
285;OT-203;https://fdn2.gsmarena.com/vv/bigpic/alcatel-203.jpg;;Grey, Orange, Red, Green;4;1;;
286;OT-103;https://fdn2.gsmarena.com/vv/bigpic/alcatel-103.jpg;;Grey, Orange, Red, Green;4;2;;
287;OT-600;https://fdn2.gsmarena.com/vv/bigpic/alcatel-600.jpg;;Titanium Grey, Metallic Pink & Metallic Blue;4;1;;
288;Crystal;https://fdn2.gsmarena.com/vv/bigpic/alcatel-crystal.jpg;;White, Blue;4;1;;
289;Miss Sixty 2009;https://fdn2.gsmarena.com/vv/bigpic/alcatel-miss-sixty.jpg;;Purple, Red, White, Gold, Pink;4;1;;
